trip_id,taxi_id,pickup_time,dropoff_time,seconds,miles,pickup_census,dropoff_census,pickup_area,dropoff_area,fare,tips,tolls,extras,total,payment,company,pickup_latitude,pickup_longitude,pickup_centroid,dropoff_latitude,dropoff_longitude,dropoff_centroid,pickup_region,dropoff_region,AbsDistance,RRSL,AbsVelocity,AclVelocity,RRVV,AbsTime,RRST,pickup_hr,weekday
28136516,466,2014-04-08 18:45:00,2014-04-08 18:45:00,420.0,1.2,17031281900,17031081500,28.0,8.0,6.45,0.0,0.0,0.0,6.45,Cash,,41.879255084,-87.642648998,"(41.879255, -87.642649)",41.892507781,-87.626214906,"(41.892508, -87.626215)",West Side,Central,1.2469840259117249,0.9623218702602282,10.688434507814785,10.285714285714285,0.9623218702602281,420.0,1.0,5,2
28141186,1700,2014-10-12 20:00:00,2014-10-12 20:00:00,360.0,1.3,0,0,22.0,22.0,6.05,0.0,0.0,0.0,6.05,Cash,,41.92276062,-87.69915534299999,"(41.922761, -87.699155)",41.92276062,-87.69915534299999,"(41.922761, -87.699155)",North Side,North Side,0.0,inf,0.0,13.0,inf,,,6,7
28154430,1267,2014-06-20 14:45:00,2014-06-20 15:00:00,1320.0,0.2,17031061100,17031241400,6.0,24.0,13.25,0.0,0.0,0.0,13.25,Cash,Blue Ribbon Taxi Association Inc.,41.949139771,-87.65680390899998,"(41.94914, -87.656804)",41.906025969,-87.67531162200001,"(41.906026, -87.675312)",North Side,West Side,3.124750048441609,0.06400511941738989,8.522045586658935,0.5454545454545455,0.06400511941738987,1320.0,1.0,4,5
28198787,1649,2014-11-06 18:00:00,2014-11-06 18:00:00,180.0,0.7,0,0,24.0,28.0,4.65,0.0,0.0,1.5,6.15,Cash,4623 - 27290 Jay Kim,41.901206994,-87.676355989,"(41.901207, -87.676356)",41.874005383000004,-87.66351755,"(41.874005, -87.663518)",West Side,West Side,1.9907068317599919,0.3516338964794365,39.81413663519984,13.999999999999998,0.35163389647943644,180.0,1.0,5,4
28228294,2901,2014-01-07 20:15:00,2014-01-07 20:30:00,960.0,3.0,0,0,3.0,14.0,10.45,0.0,0.0,1.0,11.45,Cash,Taxi Affiliation Services,41.96581197,-87.655878786,"(41.965812, -87.655879)",41.968069,-87.72155906299999,"(41.968069, -87.721559)",Far North Side,Far North Side,3.3866109756775296,0.8858413385965644,12.699791158790736,11.25,0.8858413385965644,960.0,1.0,6,2
28239517,1703,2014-07-03 10:45:00,2014-07-03 10:45:00,0.0,0.1,17031081700,17031081700,8.0,8.0,3.25,1.0,0.0,2.5,6.75,Credit Card,Dispatch Taxi Affiliation,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.892042136,-87.63186395,"(41.892042, -87.631864)",Central,Central,0.0,inf,,inf,,,,3,4
28241250,225,2014-02-11 11:45:00,2014-02-11 12:00:00,660.0,1.5,17031320100,17031281900,32.0,28.0,7.45,3.0,0.0,0.0,10.45,Credit Card,Dispatch Taxi Affiliation,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.879255084,-87.642648998,"(41.879255, -87.642649)",Central,West Side,1.184918519415287,1.265909828753621,6.463191924083383,8.181818181818182,1.265909828753621,660.0,1.0,3,2
28251068,1426,2014-08-10 01:30:00,2014-08-10 01:45:00,960.0,5.8,17031832000,17031081600,6.0,8.0,15.45,0.0,0.0,1.0,16.45,Cash,Choice Taxi Association,41.946294535999996,-87.65429808399998,"(41.946295, -87.654298)",41.892072635,-87.62887415700001,"(41.892073, -87.628874)",North Side,Central,3.9650596214392952,1.4627774998991392,14.868973580397357,21.75,1.4627774998991392,960.0,1.0,0,7
28258470,3073,2014-11-19 13:30:00,2014-11-19 14:00:00,1320.0,7.7,0,0,16.0,32.0,19.65,4.9,0.0,0.0,24.55,Credit Card,Dispatch Taxi Affiliation,41.953582125,-87.72345239,"(41.953582, -87.723452)",41.878865584,-87.625192142,"(41.878866, -87.625192)",Northwest Side,Central,7.228202511823072,1.0652717584219888,19.71327957769929,21.000000000000004,1.0652717584219888,1320.0,1.0,4,3
28287460,126,2014-06-07 18:45:00,2014-06-07 19:15:00,2280.0,14.1,0,0,,,31.65,0.0,0.0,4.5,36.15,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,22.263157894736842,inf,,,5,6
28288026,2487,2014-08-08 08:30:00,2014-08-08 09:00:00,1320.0,0.5,0,0,14.0,8.0,19.85,0.0,0.0,0.0,19.85,Cash,Taxi Affiliation Services,41.968069,-87.72155906299999,"(41.968069, -87.721559)",41.899602111,-87.633308037,"(41.899602, -87.633308)",Far North Side,Central,6.55844278543041,0.07623760949943037,17.886662142082937,1.3636363636363638,0.07623760949943037,1320.0,1.0,2,5
28320245,1859,2014-09-28 04:15:00,2014-09-28 04:30:00,840.0,0.4,0,0,8.0,77.0,17.45,3.0,0.0,0.5,20.95,Credit Card,Taxi Affiliation Services,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.9867118,-87.663416405,"(41.986712, -87.663416)",Central,Far North Side,6.209009716406573,0.06442251152273887,26.610041641742455,1.7142857142857144,0.06442251152273887,840.0,1.0,1,7
28333935,278,2014-05-20 10:30:00,2014-05-20 10:45:00,720.0,0.3,17031060900,17031320400,6.0,32.0,14.45,0.0,0.0,0.0,14.45,Cash,Taxi Affiliation Services,41.949829346,-87.64396537,"(41.949829, -87.643965)",41.877406123,-87.62197165200001,"(41.877406, -87.621972)",North Side,Central,5.125364443579393,0.058532423070092834,25.626822217896965,1.4999999999999998,0.05853242307009283,720.0,1.0,3,2
28375096,2291,2014-04-06 18:15:00,2014-04-06 18:30:00,720.0,3.9,17031081201,17031062100,8.0,6.0,11.65,0.0,0.0,2.5,14.15,Cash,,41.899155613000005,-87.626210532,"(41.899156, -87.626211)",41.942691844,-87.65177050700001,"(41.942692, -87.651771)",Central,North Side,3.2808649612342182,1.1887109180296378,16.40432480617109,19.5,1.188710918029638,720.0,1.0,5,7
28385943,1757,2014-07-27 21:00:00,2014-07-27 21:00:00,120.0,0.5,17031081300,17031081401,8.0,8.0,4.25,0.0,0.0,1.0,5.25,Cash,,41.898331794,-87.620762865,"(41.898332, -87.620763)",41.89503345,-87.61971067200001,"(41.895033, -87.619711)",Central,Central,0.23405817924152947,2.1362210097517664,7.021745377245884,15.0,2.1362210097517664,120.0,1.0,6,7
28390587,379,2014-01-17 21:00:00,2014-01-17 21:00:00,600.0,2.2,0,0,28.0,33.0,8.65,0.0,0.0,0.0,8.65,Cash,,41.874005383000004,-87.66351755,"(41.874005, -87.663518)",41.857183858,-87.620334624,"(41.857184, -87.620335)",West Side,Central,2.512117860822852,0.8757550886881491,15.072707164937112,13.200000000000001,0.8757550886881491,600.0,1.0,6,5
28393748,925,2014-05-23 09:45:00,2014-05-23 09:45:00,420.0,0.9,17031320100,17031839100,32.0,32.0,6.05,0.0,0.0,1.0,7.05,Cash,Top Cab Affiliation,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,0.6658683608987882,1.351618507275494,5.707443093418185,7.714285714285714,1.351618507275494,420.0,1.0,2,5
28460489,1381,2014-05-27 16:00:00,2014-05-27 16:00:00,360.0,0.0,17031081402,17031081600,8.0,8.0,6.25,0.0,0.0,0.0,6.25,Cash,Taxi Affiliation Services,41.891971508000005,-87.612945414,"(41.891972, -87.612945)",41.892072635,-87.62887415700001,"(41.892073, -87.628874)",Central,Central,0.8214565154800624,0.0,8.214565154800622,0.0,0.0,360.00000000000006,1.0000000000000002,5,2
28482224,408,2014-04-09 02:00:00,2014-04-09 02:00:00,240.0,1.0,0,0,,,4.65,0.0,0.0,0.0,4.65,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,15.0,inf,,,0,3
28486155,2315,2014-04-18 11:00:00,2014-04-18 11:15:00,240.0,1.0,17031839100,17031280100,32.0,28.0,5.45,1.55,0.0,0.0,7.0,Credit Card,Taxi Affiliation Services,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.885300021999996,-87.642808466,"(41.8853, -87.642808)",Central,West Side,0.598019060867606,1.672187502768223,8.970285913014092,15.0,1.6721875027682227,240.0,1.0,3,5
28510586,1955,2014-06-29 00:15:00,2014-06-29 00:30:00,60.0,0.0,17031832000,17031832000,6.0,6.0,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.946294535999996,-87.65429808399998,"(41.946295, -87.654298)",41.946294535999996,-87.65429808399998,"(41.946295, -87.654298)",North Side,North Side,0.0,,0.0,0.0,,,,7,7
28537000,1640,2014-04-16 08:45:00,2014-04-16 08:45:00,60.0,0.5,17031980000,17031980000,76.0,76.0,4.25,0.0,0.0,2.0,6.25,Cash,Taxi Affiliation Services,41.97907082,-87.90303966100002,"(41.979071, -87.90304)",41.97907082,-87.90303966100002,"(41.979071, -87.90304)",Far North Side,Far North Side,0.0,inf,0.0,30.0,inf,,,2,3
28548485,334,2014-03-21 08:45:00,2014-03-21 08:45:00,300.0,1.1,17031320100,17031081300,32.0,8.0,5.85,0.0,0.0,0.0,5.85,Cash,Taxi Affiliation Services,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.898331794,-87.620762865,"(41.898332, -87.620763)",Central,Central,0.9211006472787866,1.194223457827043,11.05320776734544,13.200000000000001,1.194223457827043,300.0,1.0,2,5
28604524,2005,2014-11-06 20:15:00,2014-11-06 20:30:00,660.0,1.7,17031833000,17031081700,28.0,8.0,7.85,0.0,0.0,3.0,10.85,Cash,,41.88528132,-87.65723320000002,"(41.885281, -87.657233)",41.892042136,-87.63186395,"(41.892042, -87.631864)",West Side,Central,1.389020039675675,1.223884430347698,7.5764729436855,9.272727272727273,1.2238844303476977,660.0,1.0,6,4
28619606,2953,2014-01-18 02:15:00,2014-01-18 02:15:00,,0.0,0,0,,,10.05,2.01,0.0,0.0,12.06,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,0,6
28626974,610,2014-10-16 12:00:00,2014-10-16 12:15:00,840.0,2.9,0,0,7.0,32.0,10.25,3.0,0.0,0.0,13.25,Credit Card,,41.922686284,-87.649488729,"(41.922686, -87.649489)",41.878865584,-87.625192142,"(41.878866, -87.625192)",North Side,Central,3.273510326265729,0.8858991452482105,14.029329969710266,12.428571428571429,0.8858991452482106,840.0,1.0,3,4
28642705,731,2014-07-01 22:45:00,2014-07-01 23:15:00,1440.0,16.0,17031980000,17031071500,76.0,7.0,32.85,8.71,0.0,2.0,43.56,Credit Card,,41.97907082,-87.90303966100002,"(41.979071, -87.90304)",41.914616286,-87.631717366,"(41.914616, -87.631717)",Far North Side,North Side,14.670331979917197,1.090636532418151,36.67582994979299,40.0,1.090636532418151,1440.0,1.0,7,2
28650443,1094,2014-11-12 17:45:00,2014-11-12 18:00:00,540.0,1.1,0,0,,,6.85,0.0,0.0,0.0,6.85,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,7.333333333333334,inf,,,5,3
28693621,2927,2014-12-03 13:15:00,2014-12-03 13:30:00,840.0,0.2,17031330100,17031081403,33.0,8.0,10.85,0.0,0.0,1.0,11.85,Cash,Taxi Affiliation Services,41.859349715,-87.617358006,"(41.85935, -87.617358)",41.890922026,-87.618868355,"(41.890922, -87.618868)",Central,Central,2.1803721121871,0.09172746196949974,9.344451909373285,0.8571428571428572,0.09172746196949973,839.9999999999999,0.9999999999999999,4,3
28697123,3020,2014-09-18 09:15:00,2014-09-18 09:15:00,0.0,0.0,0,0,,,7.45,1.49,0.0,0.0,8.94,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,2,4
28718476,1042,2014-07-24 10:15:00,2014-07-24 10:30:00,780.0,0.0,17031081500,17031839100,8.0,32.0,8.45,0.0,0.0,1.5,9.95,Cash,Blue Ribbon Taxi Association Inc.,41.892507781,-87.626214906,"(41.892508, -87.626215)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,0.8630888907790754,0.0,3.9834871882111167,0.0,0.0,780.0,1.0,3,4
28761666,161,2014-09-21 00:00:00,2014-09-21 00:00:00,540.0,0.0,17031833000,17031330100,28.0,33.0,9.25,0.0,0.0,0.0,9.25,Cash,Taxi Affiliation Services,41.88528132,-87.65723320000002,"(41.885281, -87.657233)",41.859349715,-87.617358006,"(41.85935, -87.617358)",West Side,Central,2.7264893029517534,0.0,18.17659535301169,0.0,0.0,539.9999999999999,0.9999999999999998,7,7
28767261,1642,2014-11-26 13:45:00,2014-11-26 13:45:00,240.0,0.5,17031081500,17031081700,8.0,8.0,5.05,0.0,0.0,0.0,5.05,Cash,,41.892507781,-87.626214906,"(41.892508, -87.626215)",41.892042136,-87.63186395,"(41.892042, -87.631864)",Central,Central,0.29307660417821035,1.7060386017573967,4.396149062673155,7.5,1.7060386017573967,240.0,1.0,4,3
28789662,1418,2014-03-13 05:45:00,2014-03-13 06:15:00,1800.0,13.1,0,0,76.0,3.0,27.85,5.0,0.0,2.0,34.85,Credit Card,,41.980264315,-87.913624596,"(41.980264, -87.913625)",41.96581197,-87.655878786,"(41.965812, -87.655879)",Far North Side,Far North Side,13.31205673374706,0.9840703252706638,26.62411346749412,26.2,0.9840703252706638,1800.0,1.0,1,4
28799763,2619,2014-03-18 10:15:00,2014-03-18 10:30:00,540.0,1.6,17031081000,17031320100,8.0,32.0,7.45,3.0,0.0,0.0,10.45,Credit Card,Taxi Affiliation Services,41.900265687,-87.63210922,"(41.900266, -87.632109)",41.884987192,-87.620992913,"(41.884987, -87.620993)",Central,Central,1.2002339317268054,1.3330734598529819,8.00155954484537,10.666666666666668,1.3330734598529819,540.0,1.0,3,2
28824529,2660,2014-10-04 02:15:00,2014-10-04 02:30:00,840.0,0.3,17031081700,17031062000,8.0,6.0,14.05,0.0,0.0,0.0,14.05,Cash,Blue Ribbon Taxi Association Inc.,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.942577185,-87.647078509,"(41.942577, -87.647079)",Central,North Side,3.574856616582437,0.0839194496944048,15.320814071067588,1.2857142857142856,0.08391944969440479,840.0,1.0,0,6
28839588,1624,2014-03-07 02:45:00,2014-03-07 03:00:00,600.0,5.1,0,0,,,13.05,0.0,0.0,0.0,13.05,Credit Card,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,30.599999999999998,inf,,,0,5
28855717,1035,2014-04-09 20:30:00,2014-04-09 20:45:00,840.0,3.1,17031841000,17031081500,33.0,8.0,10.85,0.0,0.0,0.0,10.85,Cash,Taxi Affiliation Services,41.849246754,-87.624135298,"(41.849247, -87.624135)",41.892507781,-87.626214906,"(41.892508, -87.626215)",Central,Central,2.9876363392838643,1.0376095508140288,12.804155739787989,13.285714285714286,1.037609550814029,840.0000000000001,1.0000000000000002,6,3
28879142,1038,2014-05-31 10:45:00,2014-05-31 11:00:00,720.0,1.9,0,0,4.0,14.0,8.25,2.0,0.0,0.0,10.25,Credit Card,Taxi Affiliation Services,41.975170943,-87.687515515,"(41.975171, -87.687516)",41.968069,-87.72155906299999,"(41.968069, -87.721559)",Far North Side,Far North Side,1.820574162376717,1.0436268070066392,9.102870811883585,9.499999999999998,1.043626807006639,720.0,1.0,3,6
28879697,680,2014-10-13 19:15:00,2014-10-13 19:15:00,420.0,0.13,17031320100,17031081800,32.0,8.0,8.05,0.0,0.0,1.5,9.55,Cash,,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.89321636,-87.63784421,"(41.893216, -87.637844)",Central,Central,1.0381394539443243,0.12522402410011088,8.898338176665636,1.1142857142857143,0.12522402410011088,420.00000000000006,1.0000000000000002,6,1
28887392,2418,2014-03-08 20:15:00,2014-03-08 20:30:00,840.0,2.8,17031071400,17031081800,7.0,8.0,9.85,0.0,0.0,1.0,10.85,Cash,Taxi Affiliation Services,41.922082541,-87.63415609299999,"(41.922083, -87.634156)",41.89321636,-87.63784421,"(41.893216, -87.637844)",North Side,Central,2.001355222875702,1.399051986371886,8.577236669467295,11.999999999999998,1.399051986371886,840.0,1.0,6,6
28913620,2033,2014-11-07 22:30:00,2014-11-07 22:30:00,0.0,0.0,0,0,,,3.25,0.0,0.0,0.0,3.25,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,7,5
28923441,1972,2014-03-30 06:45:00,2014-03-30 06:45:00,0.0,0.0,0,0,,,4.25,0.0,0.0,0.0,4.25,Credit Card,T.A.S. - Payment Only,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,1,7
28954581,833,2014-08-17 17:15:00,2014-08-17 17:30:00,840.0,0.0,17031081500,17031081600,8.0,8.0,8.25,0.0,0.0,0.0,8.25,Cash,Blue Ribbon Taxi Association Inc.,41.892507781,-87.626214906,"(41.892508, -87.626215)",41.892072635,-87.62887415700001,"(41.892073, -87.628874)",Central,Central,0.14036698467268624,0.0,0.6015727914543696,0.0,0.0,840.0,1.0,5,7
28955170,477,2014-01-28 07:45:00,2014-01-28 08:00:00,900.0,4.1,17031063000,17031839100,6.0,32.0,11.85,0.0,0.0,0.0,11.85,Cash,Taxi Affiliation Services,41.936310131,-87.651562592,"(41.93631, -87.651563)",41.880994471,-87.632746489,"(41.880994, -87.632746)",North Side,Central,3.9390505771910993,1.0408599533453242,15.756202308764397,16.4,1.0408599533453242,900.0,1.0,2,2
28988430,337,2014-06-13 05:00:00,2014-06-13 05:30:00,1260.0,17.4,17031081403,17031980000,8.0,76.0,34.85,2.0,0.0,3.0,39.85,Credit Card,Northwest Management LLC,41.890922026,-87.618868355,"(41.890922, -87.618868)",41.97907082,-87.90303966100002,"(41.979071, -87.90304)",Central,Far North Side,15.857782458530622,1.0972530393516495,45.307949881516066,49.714285714285715,1.0972530393516495,1260.0,1.0,1,5
28995428,2759,2014-08-17 22:00:00,2014-08-17 22:15:00,420.0,0.19,17031081201,17031842300,8.0,24.0,7.05,0.0,0.0,1.0,8.05,Cash,,41.899155613000005,-87.626210532,"(41.899156, -87.626211)",41.89830587,-87.65361398200001,"(41.898306, -87.653614)",Central,West Side,1.4141877785260397,0.1343527379355736,12.121609530223198,1.6285714285714286,0.1343527379355736,420.0,1.0,7,7
29022284,698,2014-10-17 20:45:00,2014-10-17 21:00:00,420.0,1.5,17031280100,17031833000,28.0,28.0,6.45,0.0,0.0,0.0,6.45,Cash,Taxi Affiliation Services,41.885300021999996,-87.642808466,"(41.8853, -87.642808)",41.88528132,-87.65723320000002,"(41.885281, -87.657233)",West Side,West Side,0.7439478998464925,2.016270225790694,6.376696284398506,12.857142857142858,2.016270225790694,420.0,1.0,6,5
29024403,944,2014-09-09 21:15:00,2014-09-09 21:45:00,1140.0,6.1,0,0,56.0,,16.45,5.54,0.0,2.0,23.99,Credit Card,,41.79259236,-87.76961545299999,"(41.792592, -87.769615)",,,"(0, 0)",Southwest Side,None,6105.5629217689,0.0009990888765147165,19280.725016112316,19.263157894736842,0.0009990888765147165,1140.0,1.0,6,2
29056272,456,2014-08-11 23:30:00,2014-08-11 23:45:00,780.0,4.7,0,0,32.0,7.0,12.45,2.45,0.0,0.0,14.9,Credit Card,Dispatch Taxi Affiliation,41.878865584,-87.625192142,"(41.878866, -87.625192)",41.922686284,-87.649488729,"(41.922686, -87.649489)",Central,North Side,3.2735103262657037,1.4357675802298695,15.1085091981494,21.692307692307693,1.4357675802298697,780.0,1.0,7,1
29108915,618,2014-09-06 22:30:00,2014-09-06 22:45:00,660.0,2.7,0,0,22.0,7.0,9.25,0.0,0.0,0.0,9.25,Cash,Taxi Affiliation Services,41.92276062,-87.69915534299999,"(41.922761, -87.699155)",41.922686284,-87.649488729,"(41.922686, -87.649489)",North Side,North Side,2.5599555260632796,1.0547058230156374,13.96339377852698,14.727272727272728,1.0547058230156374,660.0,1.0,7,6
29144189,564,2014-05-14 17:00:00,2014-05-14 17:00:00,0.0,0.0,0,0,,,8.45,1.0,0.0,0.0,9.45,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,5,3
29165546,852,2014-08-17 17:45:00,2014-08-17 17:45:00,360.0,0.9,17031839100,17031081800,32.0,8.0,5.45,0.0,0.0,0.0,5.45,Cash,,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.89321636,-87.63784421,"(41.893216, -87.637844)",Central,Central,0.8835420790248217,1.018627206746444,8.835420790248216,9.0,1.0186272067464441,360.00000000000006,1.0000000000000002,5,7
29179041,2916,2014-06-25 23:00:00,2014-06-25 23:45:00,2040.0,27.2,17031980000,0,76.0,,53.65,10.0,0.0,31.5,95.15,Credit Card,,41.97907082,-87.90303966100002,"(41.979071, -87.90304)",,,"(0, 0)",Far North Side,None,6112.73308744383,0.004449728069408353,10787.176036665584,48.0,0.004449728069408353,2040.0,1.0,7,3
29181397,2218,2014-03-16 00:30:00,2014-03-16 00:45:00,960.0,2.6,17031071200,17031241400,7.0,24.0,10.65,0.0,0.0,1.0,11.65,Cash,Taxi Affiliation Services,41.921854911,-87.64621097700001,"(41.921855, -87.646211)",41.906025969,-87.67531162200001,"(41.906026, -87.675312)",North Side,West Side,1.8557973135786254,1.4010150682815097,6.959239925919846,9.75,1.4010150682815095,960.0,1.0,7,7
29181631,1950,2014-12-04 00:30:00,2014-12-04 00:45:00,480.0,1.6,17031081201,17031842200,8.0,8.0,7.25,0.0,0.0,0.0,7.25,Cash,Taxi Affiliation Services,41.899155613000005,-87.626210532,"(41.899156, -87.626211)",41.904935302,-87.64990722600002,"(41.904935, -87.649907)",Central,Central,1.2852188884347076,1.2449241249081473,9.639141663260308,12.0,1.244924124908147,480.0,1.0,7,4
29234576,1234,2014-09-22 08:45:00,2014-09-22 08:45:00,420.0,1.0,17031320100,17031280100,32.0,28.0,6.25,0.0,0.0,0.0,6.25,Cash,Taxi Affiliation Services,41.884987192,-87.620992913,"(41.884987, -87.620993)",41.885300021999996,-87.642808466,"(41.8853, -87.642808)",Central,West Side,1.1252843448979681,0.8886642780857954,9.645294384839726,8.571428571428571,0.8886642780857954,420.00000000000006,1.0000000000000002,2,1
29236319,563,2014-01-24 09:15:00,2014-01-24 09:15:00,,0.0,0,0,,,9.85,1.97,0.0,0.0,11.82,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,2,5
29296209,851,2014-07-19 02:15:00,2014-07-19 02:30:00,480.0,0.0,17031221300,17031242600,22.0,24.0,7.45,0.0,0.0,0.0,7.45,Cash,Blue Ribbon Taxi Association Inc.,41.921125914,-87.699754406,"(41.921126, -87.699754)",41.900560384,-87.69419737,"(41.90056, -87.694197)",North Side,West Side,1.4480184309339414,0.0,10.86013823200456,0.0,0.0,480.0,1.0,0,6
29302014,3023,2014-11-08 02:45:00,2014-11-08 02:45:00,240.0,0.0,17031081700,17031081700,8.0,8.0,4.65,1.0,0.0,0.0,5.65,Credit Card,Taxi Affiliation Services,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.892042136,-87.63186395,"(41.892042, -87.631864)",Central,Central,0.0,,0.0,0.0,,,,0,6
29339160,1806,2014-05-02 12:45:00,2014-05-02 13:15:00,1380.0,0.0,0,0,28.0,5.0,15.45,2.0,0.0,0.0,17.45,Credit Card,Taxi Affiliation Services,41.874005383000004,-87.66351755,"(41.874005, -87.663518)",41.947791586,-87.683834942,"(41.947792, -87.683835)",West Side,North Side,5.199127988636481,0.0,13.562942579051688,0.0,0.0,1380.0,1.0,3,5
29350128,3049,2014-05-19 15:30:00,2014-05-19 15:45:00,1260.0,7.1,0,0,6.0,32.0,18.05,0.0,0.0,0.0,18.05,Cash,,41.944226601,-87.655998182,"(41.944227, -87.655998)",41.878865584,-87.625192142,"(41.878866, -87.625192)",North Side,Central,4.782387966272884,1.4846139732016197,13.663965617922527,20.285714285714285,1.4846139732016195,1260.0,1.0,4,1
29369939,1774,2014-04-17 00:30:00,2014-04-17 00:30:00,0.0,0.0,0,0,,,32.05,6.41,0.0,0.0,38.46,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,7,4
29380410,2670,2014-11-04 14:15:00,2014-11-04 14:15:00,540.0,2.2,0,0,8.0,24.0,8.44,0.0,0.0,0.0,8.44,Cash,,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.901206994,-87.676355989,"(41.901207, -87.676356)",Central,West Side,2.222372075983416,0.9899332446509813,14.81581383988944,14.666666666666668,0.9899332446509813,540.0,1.0,4,2
29393070,3026,2014-02-13 21:45:00,2014-02-13 21:45:00,0.0,0.0,0,0,,,6.85,2.0,0.0,0.0,8.85,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,6,4
29421495,1330,2014-02-01 23:30:00,2014-02-01 23:45:00,540.0,0.16,17031071000,17031080300,7.0,8.0,7.25,0.0,0.0,1.0,8.25,Cash,,41.921701492,-87.65591184799999,"(41.921701, -87.655912)",41.90749193,-87.63576009,"(41.907492, -87.63576)",North Side,Central,1.4285882080406387,0.11199868450506524,9.523921386937591,1.0666666666666667,0.11199868450506524,540.0,1.0,7,6
